 lava spark i7	 2.8" Screen	 1.3 MP Camera	 1200mAh Battery
 panasonic eluga a2	 5.0" Screen	 8 MP Camera	 3GB RAM	 4000mAh Battery
 honor bee	 4.5" Screen	 8 MP Camera	 1GB RAM	 1730mAh Battery
 intex mega 2400	 2.8" Screen	 0.3 MP Camera	 2400mAh Battery
 coolpad note 3 plus	 5.5" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 5.1 eco	 5.0" Screen	 5 MP Camera	 512MB RAM	 2500mAh Battery
 lg k8	 5.0" Screen	 13 MP Camera	 2GB RAM	 2500mAh Battery
 microsoft dual sim	 2.4" Screen	 0.3 MP Camera	 1100mAh Battery
 lg stylus 2	 5.7" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 htc desire	 5.0" Screen	 13 MP Camera	 3GB RAM	 2200mAh Battery
 nokia	 2.4" Screen	 3.2 MP Camera	 64MB RAM	 1200mAh Battery
 karbonn platinum p9 pro	 5.45" Screen	 Dual Camera	 3GB RAM	 3000mAh Battery
 karbonn k451 power	 2.4" Screen	 0.3 MP Camera	 3000mAh Battery
 lenovo s5 pro	 6.2" Screen	 Dual Camera	 4GB RAM	 3500mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery	 0.3 MP Front Camera
 intex infie	 5.34" Screen	 5 MP Camera	 1GB RAM	 3000mAh Battery
 coolpad note 6	 5.5" Screen	 13 MP Camera	 4GB RAM	 4070mAh Battery
 infocus vision 3 pro	 5.7" Screen	 Dual Camera	 4GB RAM	 4000mAh Battery
 a9	 2.4" Screen	 0.3 MP Camera	 32MB RAM	 2500mAh Battery
 comio x1	 5.5" Screen	 13 MP Camera	 2GB RAM	 3050mAh Battery
 ace plus	 5.5" Screen	 8 MP Camera	 2GB RAM	 2800mAh Battery
 zen grand	 3.5" Screen	 1.3 MP Camera	 1800mAh Battery
 k99	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 lava z51	 5.0" Screen	 5 MP Camera	 1GB RAM	 2550mAh Battery
 2	 5.0" Screen	 5 MP Camera	 1GB RAM	 2500mAh Battery
 intex indie 5	 5" Screen	 8 MP Camera	 2GB RAM	 4000mAh Battery
 lyf wind 7	 5.0" Screen	 8 MP Camera	 2GB RAM	 2250mAh Battery
 motorola z3 play	 6.01" Screen	 Dual Camera	 4GB RAM	 3000mAh Battery
 yu yureka note	 6" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 karbonn aura sleek plus	 5.0" Screen	 8 MP Camera	 2GB RAM	 2000mAh Battery
 k7	 5.5" Screen	 5 MP Camera	 1GB RAM	 2200mAh Battery
 htc desire 828 dual sim	 5.5" Screen	 13 MP Camera	 3GB RAM	 2800mAh Battery
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 mobiistar x1 dual	 5.7" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 lava a44	 4.0" Screen	 5 MP Camera	 1GB RAM	 1500mAh Battery
 lava kkt star	 2.8" Screen	 1.3 MP Camera	 1800mAh Battery
 panasonic eluga ray max	 5.2" Screen	 16 MP Camera	 4GB RAM	 3000mAh Battery
 lg k7	 5.0" Screen	 5 MP Camera	 1.5GB RAM	 2125mAh Battery
 honor	 5.5" Screen	 Dual Camera	 3GB RAM	 3340mAh Battery
 htc desire 526g plus	 4.7" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 sony xperia	 6.0" Screen	 Dual Camera	 3GB RAM	 2870mAh Battery
 samsung galaxy j3	 5" Screen	 13 MP Camera	 2GB RAM	 2400mAh Battery
 oppo n1	 5.9" Screen	 13 MP Camera	 2GB RAM	 3610mAh Battery
 nokia plus	 5.5" Screen	 8 MP Camera	 1GB RAM	 4000mAh Battery
 asus zenfone 5z	 6.2" Screen	 Dual Camera	 8GB RAM	 3300mAh Battery
 intex cloud s9	 5.5" Screen	 8 MP Camera	 2GB RAM	 3650mAh Battery
 samsung galaxy j1	 4.5" Screen	 5 MP Camera	 1GB RAM	 2050mAh Battery
 iball	 2.31" Screen	 0.3 MP Camera	 1800mAh Battery
 vivo s	 6.59" Screen	 Dual Camera	 8GB RAM	 4000mAh Battery
	 5.2" Screen	 21 MP Camera	 6GB RAM	 5580mAh Battery
 nokia	 760mAh Battery
	 5.0" Screen	 8 MP Camera	 3GB RAM	 2700mAh Battery
 karbonn titanium jumbo	 5" Screen	 13 MP Camera	 2GB RAM	 4000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 32MB RAM	 1800mAh Battery
 micromax	 2.8" Screen	 0.3 MP Camera	 32MB RAM	 950mAh Battery
 oppo r17 neo	 6.41" Screen	 Dual Camera	 4GB RAM	 3600mAh Battery
 intex infie	 5.45" Screen	 8 MP Camera	 2GB RAM	 2800mAh Battery
 lava a52	 4.0" Screen	 2 MP Camera	 512MB RAM	 1200mAh Battery
 vivo a	 5.99" Screen	 Dual Camera	 4GB RAM	 3700mAh Battery
 yu	 5.0" Screen	 8 MP Camera	 2GB RAM	 2230mAh Battery
	 4.5" Screen	 8 MP Camera	 1GB RAM	 2500mAh Battery
 intex ultra magic	 2.8" Screen	 0.3 MP Camera	 1800mAh Battery
 vivo	 5.0" Screen	 8 MP Camera	 2GB RAM	 2500mAh Battery
 lg	 6.26" Screen	 Dual Camera	 3GB RAM	 3500mAh Battery
 comio x1 note	 6" Screen	 Dual Camera	 3GB RAM	 2900mAh Battery
 asus zenfone 3s max	 5.2" Screen	 13 MP Camera	 3GB RAM	 5000mAh Battery
 vivo	 6.3" Screen	 Dual Camera	 4GB RAM	 3315mAh Battery
 lg 5	 6.2" Screen	 13 MP Camera	 3GB RAM	 3500mAh Battery
 samsung galaxy	 5.8" Screen	 Dual Camera	 6GB RAM	 3100mAh Battery
 lenovo k5 play	 5.7" Screen	 Dual Camera	 2GB RAM	 3000mAh Battery
 micromax vdeo 1	 4.0" Screen	 5 MP Camera	 1GB RAM	 1600mAh Battery
 vivo	 5.2" Screen	 13 MP Camera	 2GB RAM	 2450mAh Battery
 redmi 5 plus	 5.99" Screen	 12 MP Camera	 3GB RAM	 4000mAh Battery
 nubia	 6.01" Screen	 13 MP Camera	 4GB RAM	 4000mAh Battery
 redmi max 2	 6.4" Screen	 12 MP Camera	 4GB RAM	 5300mAh Battery
 panasonic	 5.0" Screen	 8 MP Camera	 1GB RAM	 5000mAh Battery
 tymes	 1.8" Screen	 0.3 MP Camera	 32MB RAM	 5000mAh Battery
 lava a7 wave	 2.4" Screen	 0.3 MP Camera	 1750mAh Battery
 a40	 5.0" Screen	 5 MP Camera	 1GB RAM	 2400mAh Battery
 tecno i3	 5.0" Screen	 8 MP Camera	 2GB RAM	 3050mAh Battery
	 1.77" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.2" Screen	 0.3 MP Camera	 2500mAh Battery
	 1.8" Screen	 0.3 MP Camera
 lyf water 7	 5.5" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 panasonic	 5.3" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
	 5" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 intex turbo	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 infocus	 4.5" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 phone	 1.4" Screen	 0.3 MP Camera	 700mAh Battery
	 2.8" Screen	 0.3 MP Camera	 1800mAh Battery
 micromax	 1.8" Screen	 0.3 MP Camera	 56MB RAM	 1800mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 htc desire 728 dual sim	 5.5" Screen	 13 MP Camera	 2GB RAM	 2800mAh Battery
 huawei mate	 6.5" Screen	 Quad Camera	 6GB RAM	 4200mAh Battery
 celkon ufeel 4g	 5.0" Screen	 5 MP Camera	 1GB RAM	 2500mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 intex strong 5.1 plus	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 htc	 6.0" Screen	 Dual Camera	 6GB RAM	 3500mAh Battery
	 1.4" Screen	 400mAh Battery
 karbonn k9	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 karbonn a6	 4" Screen	 5 MP Camera	 512MB RAM	 1450mAh Battery
 vivo	 6.26" Screen	 Dual Camera	 4GB RAM	 3260mAh Battery
 vivo	 6.43" Screen	 Dual Camera	 4GB RAM	 16 MP Front Camera
 infinix 6	 6.2" Screen	 Dual Camera	 4GB RAM	 3570mAh Battery
 motorola c2 plus	 5.5" Screen	 8 MP Camera	 3GB RAM	 4000mAh Battery
 redmi 3a	 5.0" Screen	 13 MP Camera	 2GB RAM	 4000mAh Battery
 r1	 6.17" Screen	 Dual Camera	 6GB RAM	 3600mAh Battery
 zte 10 pro	 6.47" Screen	 Triple Camera	 6GB RAM	 4000mAh Battery
 asus zenfone 5	 6.2" Screen	 Dual Camera	 4GB RAM	 3300mAh Battery
 panasonic eluga ray	 5" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 7s	 5.5" Screen	 Dual Camera	 3GB RAM	 3000mAh Battery
 spice	 2.4" Screen	 0.3 MP Camera	 2500mAh Battery
 panasonic eluga a4	 5.2" Screen	 13 MP Camera	 3GB RAM	 5000mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 karbonn platinum p9	 5.45" Screen	 Dual Camera	 2GB RAM	 2500mAh Battery
 spice	 5.0" Screen	 5 MP Camera	 1GB RAM	 2400mAh Battery
	 5.0" Screen	 5 MP Camera	 1GB RAM	 2400mAh Battery
 nokia 106	 1.8" Screen	 384KB RAM	 800mAh Battery
 blackberry bold	 2.45" Screen	 5 MP Camera	 768MB RAM	 1230mAh Battery
 1	 5.86" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 lyf	 4.5" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 micromax selfie 2	 5.2" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 apple iphone 5c	 4" Screen	 8 MP Camera	 1GB RAM	 1510mAh Battery
 alcatel 4	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 samsung galaxy e5	 5.0" Screen	 8 MP Camera	 1.5GB RAM	 2400mAh Battery
	 5.5" Screen	 8 MP Camera	 3GB RAM	 2600mAh Battery
 xolo era 3x	 5.0" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 plus	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 karbonn 1	 2.4" Screen	 1.3 MP Camera	 32MB RAM	 1400mAh Battery
 apple iphone 9	 5.2" Screen	 Dual Camera	 4GB RAM	 2050mAh Battery
 samsung galaxy s6 plus	 5.5" Screen	 16 MP Camera	 2GB RAM	 2600mAh Battery
 motorola play	 6.22" Screen	 48 MP Camera	 4GB RAM	 3600mAh Battery
 honor	 5.71" Screen	 13 MP Camera	 2GB RAM	 3020mAh Battery
 zte v	 6.8" Screen	 Dual Camera	 8GB RAM	 4100mAh Battery
 lenovo z5 pro	 6.39" Screen	 Dual Camera	 12GB RAM	 3350mAh Battery
 huawei mate 20 lite	 6.3" Screen	 Dual Camera	 4GB RAM	 3750mAh Battery
 ivoomi	 5.2" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 oppo	 6.0" Screen	 Dual Camera	 4GB RAM	 3400mAh Battery
 huawei 8 plus	 5.93" Screen	 Dual Camera	 4GB RAM	 4000mAh Battery
 blackberry z3	 5.0" Screen	 5 MP Camera	 1.5GB RAM	 2500mAh Battery
 realme x edition	 6.53" Screen	 Dual Camera	 8GB RAM	 3765mAh Battery
 r7	 5.0" Screen	 Dual Camera	 3GB RAM	 2500mAh Battery
	 2.4" Screen	 0.3 MP Camera	 2500mAh Battery
 yu	 5.0" Screen	 8 MP Camera	 4GB RAM	 2500mAh Battery
 htc desire	 5.5" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
	 5.0" Screen	 5 MP Camera	 1GB RAM	 5000mAh Battery
 infocus selfie c1	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery	 0.3 MP Front Camera
 micromax	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 plus	 4.0" Screen	 0.3 MP Camera	 256MB RAM	 1200mAh Battery
 infocus hero play m1	 1.8" Screen	 0.3 MP Camera	 32MB RAM	 1800mAh Battery
 intex elyt dual	 5" Screen	 8 MP Camera	 2GB RAM	 2400mAh Battery
 coolpad 6a	 5.7" Screen	 Dual Camera	 3GB RAM	 3000mAh Battery
 karbonn rock	 1.8" Screen	 0.3 MP Camera	 1750mAh Battery
 jazz	 5.0" Screen	 Dual Camera	 1GB RAM	 2800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1300mAh Battery
	 4.0" Screen	 5 MP Camera	 256MB RAM	 1200mAh Battery
 lyf wind 3	 5.5" Screen	 8 MP Camera	 2GB RAM	 2920mAh Battery
 lava	 5.2" Screen	 8 MP Camera	 3GB RAM	 2750mAh Battery
 j3	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
 intex 4g mini	 4.0" Screen	 5 MP Camera	 512MB RAM	 1450mAh Battery
 yuva y1	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 redmi 6 plus	 5.7" Screen	 12 MP Camera	 6GB RAM	 4500mAh Battery
 intex style	 5.0" Screen	 5 MP Camera	 1GB RAM	 2500mAh Battery
 lyf wind 4s	 5.0" Screen	 8 MP Camera	 2GB RAM	 4000mAh Battery
 lenovo k9 plus	 5.5" Screen	 Dual Camera	 3GB RAM	 4100mAh Battery
 lenovo	 6.0" Screen	 Dual Camera	 6GB RAM	 3500mAh Battery
 huawei prime	 5.5" Screen	 12 MP Camera	 3GB RAM	 4000mAh Battery
 samsung galaxy j2 pro	 5.0" Screen	 8 MP Camera	 1.5GB RAM	 2600mAh Battery
 redmi note 3	 5.5" Screen	 Dual Camera	 6GB RAM	 3500mAh Battery
 billion capture plus	 5.5" Screen	 Dual Camera	 4GB RAM	 3500mAh Battery
 coolpad note 6	 5.5" Screen	 13 MP Camera	 4GB RAM	 4070mAh Battery
 pulse	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
 nokia	 2 MP Camera	 32MB RAM
	 5.2" Screen	 Dual Camera	 2GB RAM	 3000mAh Battery
 j1	 1.8" Screen	 0.3 MP Camera	 1200mAh Battery
 2	 6.2" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 power 5s	 6.0" Screen	 Dual Camera	 4GB RAM	 13000mAh Battery
 huawei lite	 5.45" Screen	 8 MP Camera	 1GB RAM	 3020mAh Battery
 nubia mini	 5.7" Screen	 Dual Camera	 6GB RAM	 3450mAh Battery
 x	 6.35" Screen	 Triple Camera	 4GB RAM	 4150mAh Battery
 nubia magic	 6.0" Screen	 16 MP Camera	 6GB RAM	 3800mAh Battery
 meizu	 6" Screen	 Dual Camera	 6GB RAM	 3100mAh Battery
 2 plus	 5.0" Screen	 8 MP Camera	 1GB RAM	 3000mAh Battery
 karbonn aura power 4g	 5.0" Screen	 5 MP Camera	 1GB RAM	 4000mAh Battery
 one	 1.8" Screen	 1.3 MP Camera	 800mAh Battery
 pearl max	 2.8" Screen	 1.3 MP Camera	 3600mAh Battery
 honor holly 4 plus	 5.5" Screen	 12 MP Camera	 3GB RAM	 4100mAh Battery
 karbonn titanium jumbo 2	 5.5" Screen	 13 MP Camera	 2GB RAM	 4000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 32MB RAM	 1800mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 karbonn k	 2.8" Screen	 0.3 MP Camera	 1750mAh Battery
	 1.8" Screen	 0.3 MP Camera	 400mAh Battery	 0.3 MP Front Camera
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 700mAh Battery
 blackberry curve	 3.2" Screen	 5 MP Camera	 512MB RAM	 1230mAh Battery
 honor 8 smart	 5.2" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 huawei honor 6	 5.0" Screen	 13 MP Camera	 3GB RAM	 3100mAh Battery
 nokia 7	 5.2" Screen	 16 MP Camera	 6GB RAM	 3000mAh Battery
 oppo	 5.9" Screen	 Dual Camera	 6GB RAM	 3500mAh Battery
	 6.0" Screen	 Dual Camera	 4GB RAM	 3130mAh Battery
 sony xperia premium	 5.8" Screen	 Dual Camera	 6GB RAM	 3540mAh Battery
 yu yunique	 4.7" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 ivoomi me 2	 4.5" Screen	 8 MP Camera	 2GB RAM	 2000mAh Battery
	 1.8" Screen	 800mAh Battery
 intex eco 102	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 k6	 2" Screen	 0.3 MP Camera	 800mAh Battery
 karbonn aura power 4g plus	 5.0" Screen	 5 MP Camera	 1GB RAM	 4000mAh Battery
 lava kkt 40 power	 2.4" Screen	 0.3 MP Camera	 2700mAh Battery
 infocus turbo 5s	 5.2" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 lg	 5.0" Screen	 8 MP Camera	 2GB RAM	 2500mAh Battery
 micromax bolt	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 micromax	 1.8" Screen	 0.8 MP Camera	 1750mAh Battery
 lenovo	 5.0" Screen	 13 MP Camera	 2GB RAM	 2300mAh Battery
 asus zenfone 4 selfie	 5.5" Screen	 16 MP Camera	 4GB RAM	 3000mAh Battery
 a1 selfie	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery	 0.3 MP Front Camera
 htc	 5.7" Screen	 Dual Camera	 6GB RAM	 3000mAh Battery
 honor 9	 5.1" Screen	 Dual Camera	 6GB RAM	 3200mAh Battery
 spice	 2.8" Screen	 0.3 MP Camera	 1500mAh Battery
 celkon	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 blackberry	 2.8" Screen	 5 MP Camera	 512MB RAM	 1450mAh Battery
	 2.8" Screen	 0.3 MP Camera	 3000mAh Battery
	 5.2" Screen	 16 MP Camera	 4GB RAM	 4500mAh Battery
	 4.5" Screen	 2 MP Camera	 1GB RAM	 1300mAh Battery
 nokia	 2.4" Screen	 2 MP Camera	 1500mAh Battery
 nokia c3	 2.4" Screen	 2 MP Camera	 1320mAh Battery
 infocus vibe 1	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
	 5.5" Screen	 13 MP Camera	 4GB RAM	 3000mAh Battery
 motorola one zoom	 6.2" Screen	 Quad Camera	 4GB RAM	 4000mAh Battery
 vivo	 6.3" Screen	 Dual Camera	 6GB RAM	 3315mAh Battery
 lenovo	 6.2" Screen	 Triple Camera	 4GB RAM	 3300mAh Battery
 htc e1	 6.1" Screen	 16 MP Camera	 3GB RAM	 3000mAh Battery
 huawei smart plus	 6.21" Screen	 Triple Camera	 3GB RAM	 3400mAh Battery
 redmi note 4	 5.7" Screen	 Dual Camera	 4GB RAM	 4000mAh Battery
 lg thinq	 6.0" Screen	 Dual Camera	 6GB RAM	 3300mAh Battery
 4g	 5.0" Screen	 8 MP Camera	 1GB RAM	 2500mAh Battery
	 2.8" Screen	 0.3 MP Camera	 3600mAh Battery
 i7	 2.4" Screen	 0.3 MP Camera	 1450mAh Battery
 champ	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 lava iris atom x	 4.0" Screen	 2 MP Camera	 256MB RAM	 1400mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1800mAh Battery
 asus zenfone 4 selfie	 5.5" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 fire	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 microsoft lumia 550	 4.7" Screen	 5 MP Camera	 1GB RAM	 2100mAh Battery
 infocus a3	 5.2" Screen	 Dual Camera	 2GB RAM	 3000mAh Battery
 micromax	 1.77" Screen	 0.3 MP Camera	 32MB RAM	 1750mAh Battery
 micromax x424	 1.8" Screen	 0.3 MP Camera	 800mAh Battery	 0.3 MP Front Camera
 infocus epic 1	 5.5" Screen	 16 MP Camera	 3GB RAM	 3000mAh Battery
 coolpad note 5 lite	 5.0" Screen	 13 MP Camera	 3GB RAM	 2500mAh Battery
 intex turbo g10 plus	 2.4" Screen	 0.3 MP Camera	 1300mAh Battery
 intex eco	 1.8" Screen	 0.8 MP Camera	 800mAh Battery
 selfie	 1.8" Screen	 0.3 MP Camera	 850mAh Battery	 0.3 MP Front Camera
	 2.4" Screen	 0.3 MP Camera	 5000mAh Battery
 micromax vdeo 4	 5.0" Screen	 8 MP Camera	 1GB RAM	 4000mAh Battery
 zen	 2.4" Screen	 1.3 MP Camera	 2800mAh Battery
 intex eco beats	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 lava iris	 5.0" Screen	 13 MP Camera	 3GB RAM	 2900mAh Battery
 zen infinity	 5" Screen	 5 MP Camera	 1GB RAM	 2100mAh Battery
 leeco le 2 pro	 5.5" Screen	 21 MP Camera	 4GB RAM	 3000mAh Battery
	 6.1" Screen	 Dual Camera	 3GB RAM	 3400mAh Battery
 e l	 5.0" Screen	 Dual Camera	 1GB RAM	 2100mAh Battery
 micromax canvas 2	 5.7" Screen	 13 MP Camera	 2GB RAM	 4000mAh Battery
 blackberry bold	 2.4" Screen	 5 MP Camera	 512MB RAM	 1500mAh Battery
 blackberry curve	 2.4" Screen	 2 MP Camera	 128MB RAM	 1150mAh Battery
 meizu c9 pro	 5.45" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 plus	 5.0" Screen	 8 MP Camera	 2GB RAM	 2700mAh Battery
 nokia	 2.4" Screen	 5 MP Camera	 128MB RAM	 1500mAh Battery
 lava iris atom	 4.0" Screen	 5 MP Camera	 512MB RAM	 1550mAh Battery
 karbonn wave	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 micromax bolt a24	 2.8" Screen	 0.3 MP Camera	 256MB RAM	 1350mAh Battery
 panasonic p100	 5.0" Screen	 8 MP Camera	 2GB RAM	 2200mAh Battery
	 2.3" Screen	 0.3 MP Camera	 1000mAh Battery
 coolpad	 6.36" Screen	 Dual Camera	 3GB RAM	 4000mAh Battery
 motorola force	 6.4" Screen	 Triple Camera	 8GB RAM	 3230mAh Battery
 motorola power	 6.2" Screen	 Triple Camera	 6GB RAM	 4000mAh Battery
 zte blade	 6.3" Screen	 Dual Camera	 3GB RAM	 3200mAh Battery
 lava zx	 5.99" Screen	 Dual Camera	 4GB RAM	 3500mAh Battery
 compact	 5.2" Screen	 22.6 MP Camera	 4GB RAM	 2500mAh Battery
 samsung galaxy a9 star pro	 6.28" Screen	 Triple Camera	 6GB RAM	 3720mAh Battery
 samsung galaxy j3	 5.0" Screen	 8 MP Camera	 2GB RAM	 2600mAh Battery
 motorola e5 play	 5.2" Screen	 8 MP Camera	 2GB RAM	 2800mAh Battery
 karbonn	 2.4" Screen	 0.3 MP Camera	 1750mAh Battery
 karbonn k140 pop	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 motorola moto g	 5.0" Screen	 13 MP Camera	 1GB RAM	 2470mAh Battery
 asus zenfone 3 max	 5.5" Screen	 16 MP Camera	 3GB RAM	 4100mAh Battery
 iball andi 5	 5.0" Screen	 8 MP Camera	 1GB RAM	 2150mAh Battery
 karbonn k46 led	 1.8" Screen	 0.3 MP Camera	 1750mAh Battery
 nokia e7	 4" Screen	 8 MP Camera	 256MB RAM	 1200mAh Battery
 ivoomi plus	 5.0" Screen	 8 MP Camera	 2GB RAM	 3000mAh Battery
 neo power	 4.0" Screen	 5 MP Camera	 512MB RAM	 2500mAh Battery
 lava z91	 5.7" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 2500mAh Battery
 plus	 5.0" Screen	 5 MP Camera	 2GB RAM	 2400mAh Battery
	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 micromax	 2.6" Screen	 0.3 MP Camera	 1000mAh Battery
 intex lions t1 lite	 5.0" Screen	 5 MP Camera	 1GB RAM	 2200mAh Battery
 plus	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 asus zenfone 4 selfie pro	 5.5" Screen	 16 MP Camera	 4GB RAM	 3000mAh Battery
 intex 4.0 4g	 4.0" Screen	 2 MP Camera	 512MB RAM	 1500mAh Battery
 celkon ufeel 4g	 5.0" Screen	 8 MP Camera	 2GB RAM	 2500mAh Battery
 panasonic eluga mark	 5.5" Screen	 13 MP Camera	 2GB RAM	 2500mAh Battery
 panasonic eluga ray max	 5.2" Screen	 16 MP Camera	 4GB RAM	 3000mAh Battery
 pro	 5.0" Screen	 5 MP Camera	 2GB RAM	 2400mAh Battery
 redmi note 6s	 5.7" Screen	 13 MP Camera	 2GB RAM	 3500mAh Battery
 asus zenfone max plus m1	 5.7" Screen	 Dual Camera	 2GB RAM	 4130mAh Battery
 redmi 2	 5.99" Screen	 12 MP Camera	 6GB RAM	 3400mAh Battery
 redmi 4 prime	 5.0" Screen	 13 MP Camera	 3GB RAM	 4100mAh Battery
	 2.2" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 32MB RAM	 1800mAh Battery
 pro	 5.7" Screen	 Dual Camera	 6GB RAM	 10000mAh Battery
	 5.45" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 a44 air	 5.45" Screen	 Dual Camera	 1GB RAM	 2400mAh Battery
 coolpad cool play 8	 6.2" Screen	 Dual Camera	 4GB RAM	 4000mAh Battery
 power 3s	 6.0" Screen	 Dual Camera	 4GB RAM	 6350mAh Battery
 micromax canvas knight 2	 5.0" Screen	 13 MP Camera	 2GB RAM	 2260mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
 samsung galaxy 4s	 5.0" Screen	 16 MP Camera	 3GB RAM	 2800mAh Battery
 coolpad	 5.85" Screen	 Dual Camera	 4GB RAM	 2800mAh Battery
 samsung galaxy j4 prime	 5.5" Screen	 13 MP Camera	 3GB RAM	 3300mAh Battery
 oppo plus	 6.2" Screen	 Dual Camera	 6GB RAM	 3750mAh Battery
 lava	 5.45" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 lg k10	 5.3" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 nubia	 6.01" Screen	 4GB RAM	 5000mAh Battery	 16 MP Front Camera
 karbonn quattro l50 hd	 5.0" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
 lava kkt pearl	 2.4" Screen	 0.3 MP Camera	 1750mAh Battery
 infocus	 1.8" Screen	 0.8 MP Camera	 32MB RAM	 1000mAh Battery
 karbonn titanium	 5.0" Screen	 8 MP Camera	 2GB RAM	 2200mAh Battery
 micromax bharat 4 edition	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
	 2.4" Screen	 1.3 MP Camera	 2200mAh Battery
 micromax bolt	 4.5" Screen	 5 MP Camera	 512MB RAM	 1700mAh Battery
 karbonn k9 kavach 4g	 5.0" Screen	 5 MP Camera	 2GB RAM	 2300mAh Battery
 nokia
 google pixel xl	 5.5" Screen	 12.3 MP Camera	 4GB RAM	 3450mAh Battery
 micromax bolt supreme 4	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 micromax	 1.77" Screen	 0.3 MP Camera	 1000mAh Battery
 micromax vdeo 2	 4.5" Screen	 5 MP Camera	 1GB RAM	 1800mAh Battery
 panasonic eluga	 5.0" Screen	 13 MP Camera	 3GB RAM	 2500mAh Battery
 lava iris atom 2	 4.5" Screen	 5 MP Camera	 512MB RAM	 1750mAh Battery
 micromax canvas win	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
